id,type,title,language,iswc,disambiguation,datestamp
27ac1e83-39c5-355f-a441-77054d2b54b1,,The Call of Ktulu,zxx,T-070.031.435-7,,2021-09-01 07:54:18.340746
2f517da7-1f08-446b-b7c5-1a095f57dce5,,Kansas,,,,2021-09-01 07:54:18.340746
771ccb1c-b793-4998-9594-0e2835003114,Song,OTF KNIGHTMARE,eng,,,2021-09-01 07:54:18.340746
5dda9300-23ff-49fc-8ea7-7e5bb95b20e6,Song,Make a Move,eng,,,2021-09-01 07:54:18.340746
af118516-4856-3d94-9bd9-27bd5977a3b7,Song,Clean Up Before She Comes,eng,T-072.726.680-9,,2021-09-01 07:54:18.340746
87e4000a-9c56-41c0-bde2-5d0f51309483,Song,Let's Unite the Whole World at Christmas,eng,,,2021-09-01 07:54:18.340746
c5fafb6f-a7be-358d-b2b3-045a2da52a6d,,Green Machine,,,,2021-09-01 07:54:18.340746
ad187235-1824-317b-be1a-0035c62e3638,Song,Of Wolf and Man,eng,T-070.162.822-9,,2021-09-01 07:54:18.340746
712b2306-908e-4e66-8855-252adb59a782,,Gone,,,,2021-09-01 07:54:18.340746
006d5992-6b6c-3169-89aa-2852f6a60056,Song-cycle,Jesus of Suburbia: I. Jesus of Suburbia / II. City of the Damned / III. I Don't Care / IV. Dearly Beloved / V. Tales of Another Broken Home,eng,T-072.086.982-8,,2021-09-01 07:54:18.340746
ac802f91-eaf9-4ce2-aaf0-addaab5f3921,Song,Somewhere Trouble Don't Go,eng,,,2021-09-01 07:54:18.340746
1413a4ac-97f9-4b3d-ba26-192d8d910371,Song,Homicide,eng,,,2021-09-01 07:54:18.340746
e84fe7c0-aa34-319e-88ac-f835fde50fd8,Song,Crazy for You,eng,T-905.457.253-1,,2021-09-01 07:54:18.340746
f7b573ad-f858-4e76-a5dc-2bafec4e928f,,Finale,,,,2021-09-01 07:54:18.340746
22a6b222-51d1-4c5c-91e0-422f81d9fc13,Song,Where Are You Now,eng,,"Do not confuse with ""Where Are Ü Now""",2021-09-01 07:54:18.340746
3dabad54-6ef6-4ad9-8a7a-126583668743,Song,Love Is Everything,eng,T-906.218.604-3,,2021-09-01 07:54:18.340746
fef0b424-8b3e-3c53-b7d9-5e9e02fb819e,Song,I Wanna Make It Wit Chu,eng,,,2021-09-01 07:54:18.340746
925976f6-443e-4e9a-8913-864925a2691d,Song,Ride My Llama,eng,T-070.128.935-1,,2021-09-01 07:54:18.340746
26a9d685-bb08-35ca-98fc-5db7017f658b,Song,The Boss,eng,T-070.015.556-1,,2021-09-01 07:54:18.340746
6320cd07-5054-4c0b-85dd-469e0ebc9a8a,Song,Bishop’s Robes,eng,T-010.254.416-0,,2021-09-01 07:54:18.340746
3c4292b7-ede0-43ab-ad0e-62692d925323,Song,Women and Wine,eng,,,2021-09-01 07:54:18.340746
cc053c23-d8de-3cad-9145-2ba0f653bd10,Song,Master of Puppets,eng,,S&M version,2021-09-01 07:54:18.340746
6408fe85-da12-446c-a2ff-1ec1283aeb25,Song,Something's Gotta Give,eng,,,2021-09-01 07:54:18.340746
ffd97ed5-2656-49fb-865e-ce9377bf0861,Song,Leafy Mysteries,eng,,,2021-09-01 07:54:18.340746
96d0f76a-b5b1-4d20-abde-fcb3a1042363,Song,That’s All,eng,T-700.070.895-4,,2021-09-01 07:54:18.340746
bc5f425d-3ce1-4433-bf84-b303b6d711a3,Song,Babe We're Gonna Love Tonight,eng,,,2021-09-01 07:54:18.340746
f6159295-f49c-40d8-84b1-cb0a6b78156c,Song,Hard Hearted Hannah,eng,T-070.072.454-4,,2021-09-01 07:54:18.340746
02586abf-33ad-47a4-8c2e-29af785f4a0b,Song,Seven Days in the Sun,eng,T-011.548.706-3,,2021-09-01 07:54:18.340746
b8a49478-662e-45c9-a681-6cc17fc975b6,Song,Revolutionary Warfare,eng,T-071.599.124-4,,2021-09-01 07:54:18.340746
02063158-60e7-315b-b9da-9c452bccf15d,Song,Jealousy,eng,T-010.470.361-8,,2021-09-01 07:54:18.340746
24371149-e7a1-452a-a3c4-b66f76ec8218,Song,I Will Be,,T-901.258.686-6,,2021-09-01 07:54:18.340746
8c9d226f-9201-48c1-b86e-3a24f1716f38,Song,Grow Old With Me,eng,,,2021-09-01 07:54:18.340746
766054b6-f5c9-482a-bc25-09d880f0b28d,Song,I’m the Coolest,eng,T-072.111.267-9,,2021-09-01 07:54:18.340746
df06c92a-e7fc-42e9-99ff-250978a9fcd5,Song,The View From Your Balcony,,,,2021-09-01 07:54:18.340746
97f0274c-e519-3233-af84-d73eaf901a2b,Song,Too Late,,T-901.253.786-9,,2021-09-01 07:54:18.340746
11bd40f9-5fc3-4e3f-b5cd-8f30697e5320,Song,You Gotta Stop,eng,T-073.168.658-0,,2021-09-01 07:54:18.340746
fe415f0c-a8cc-40fc-a854-e8d173a021f0,Song,The Original Disco Man,eng,,,2021-09-01 07:54:18.340746
06661c85-13b2-4c98-8089-42e2c920edaa,Song,Speed of Love,,,,2021-09-01 07:54:18.340746
8dfcc148-d727-4c0b-9495-13c60c499555,Song,Que día es hoy,spa,T-042.619.474-2,,2021-09-01 07:54:18.340746
e1b8c08e-284e-3ea6-86c8-0d53f0d62369,,The Hero,,T-010.478.978-7,,2021-09-01 07:54:18.340746
80410737-e270-3f16-8289-4563f3702369,,Natural Born Killaz,,,,2021-09-01 07:54:18.340746
b2d73529-3bf9-4fc3-bd9f-78ade4af79c5,Song,I’ve Got the Music in Me,eng,T-010.143.448-3,,2021-09-01 07:54:18.340746
9253fd11-b7fa-4524-8ef2-6c5da213e06a,Song,’Til I Find My True Love’s Name,eng,,,2021-09-01 07:54:18.340746
4cbd2adc-13f0-46cc-bb8d-e4b239639959,Song,4 My Town (Play Ball),eng,,,2021-09-01 07:54:18.340746
793c9857-e5eb-4a4f-97c5-3865b6adedf9,Song,"Ooh Carla, Ooh Otis",eng,,,2021-09-01 07:54:18.340746
7f60ecb3-1a12-495c-870c-0f5a45fe63fd,Song,Les nouveaux riches,eng,,,2021-09-01 07:54:18.340746
7cf7973d-1c17-465c-89cf-a0cc95655b7f,Song,Live Nigga Rap,eng,,,2021-09-01 07:54:18.340746
40a31dbe-31f8-4bcc-9ba0-2e0be7df4fa6,Song,All This Time,eng,,,2021-09-01 07:54:18.340746
2dca582f-1e06-4e42-9b2a-4a3234fe2272,Song,Death II,eng,T-011.436.443-0,,2021-09-01 07:54:18.340746
2022ebb1-3ccc-45f3-ae02-73228af23cf4,Song,Monsoon,eng,T-011.113.459-8,,2021-09-01 07:54:18.340746
bdde973e-b3e9-43d5-8dfe-1667f6e00911,Song,Glorious (reprise),eng,,,2021-09-01 07:54:18.340746
18146f0b-72a2-4fac-ae4b-649f389d38a5,Song,Cry,eng,,,2021-09-01 07:54:18.340746
29ba4146-f900-36f8-b9b7-92d607942ea5,,I'm Falling in Love With You,,,,2021-09-01 07:54:18.340746
2bdce8d5-1ee0-4a79-aa39-091c91b1de40,Song,Just Missed the Train,eng,,,2021-09-01 07:54:18.340746
0df06a70-3dda-4823-9314-2db41ca93c7f,Song,The Awkward Goodbye,eng,T-902.800.665-7,,2021-09-01 07:54:18.340746
b687a75a-ee27-4674-9aaa-572c7de4e56e,Song,Touch the Night,eng,,,2021-09-01 07:54:18.340746
e23f3f44-a7a5-3d0e-85bb-6853e2b37481,,My Beautiful Blue Sky,,,,2021-09-01 07:54:18.340746
0ca3497f-f359-4895-9d9c-820b986fd30f,Song,Pull It Off,eng,,,2021-09-01 07:54:18.340746
38708f32-cf52-407e-b045-b939c9146422,Song,Blockades,eng,,,2021-09-01 07:54:18.340746
3207f6c5-9e43-35a9-9f75-0d8d87dad577,Song,Malagueña from Andalucia Suite,spa,T-071.000.910-1,original Spanish vocal version,2021-09-01 07:54:18.340746
05dcbd00-d815-3aac-a4ce-59218b22fbc8,Song,Workin’ Day and Night,eng,T-070.248.131-9,,2021-09-01 07:54:18.340746
c5173c93-8e23-442e-b438-669e84bdb290,Song,Orphanage,eng,,,2021-09-01 07:54:18.340746
cc4a9125-540b-436e-bc63-ecea09a9a9a8,Song,Baby I,eng,T-913.025.713-5,,2021-09-01 07:54:18.340746
8e5e8d1f-35e3-4eeb-9971-c3d3fa54db2f,Song,HARE AND HEATHER PART 2,zxx,,,2021-09-01 07:54:18.340746
b3c34cc3-aadd-3469-9907-199e3c402ab8,Song,Drowned World/Substitute for Love,eng,T-900.087.964-1,,2021-09-01 07:54:18.340746
027ab917-d2c7-4871-b966-cadef92f9014,Song,Remember Me,,,,2021-09-01 07:54:18.340746
259fc509-d3f1-4876-809c-5c5bc232c22f,Song,God Gave Me Style,eng,,,2021-09-01 07:54:18.340746
311a670f-d13e-49e0-99fe-08f786f201fc,Song,Pseudo Silk Kimono,eng,T-010.328.065-4,,2021-09-01 07:54:18.340746
89446d1f-0f9e-3b2c-adf3-82521cf2f605,Song,Temptation,eng,T-010.479.872-2,New Order,2021-09-01 07:54:18.340746
d81afb83-b5c2-4069-8c92-f9e96ad840f4,Song,Never Gone,eng,,,2021-09-01 07:54:18.340746
891ce6f0-12f5-41d2-96da-52d70db0cb21,Song,Empire of the Clouds,eng,,,2021-09-01 07:54:18.340746
f1d19ab4-5d2c-309a-89dd-d44a8bb252ec,Song,Higher Place,eng,T-915.667.894-3,,2021-09-01 07:54:18.340746
f241ca9f-591b-3b6d-b9c5-2ddf653a3bf8,Song,Call the Law,eng,,,2021-09-01 07:54:18.340746
968248ac-637f-3284-b1f2-cfe028d0a999,,Vulgaris Magistralis,,,,2021-09-01 07:54:18.340746
d722ef26-d4c6-450e-8f95-419b46db9b15,Song,He Should Know Better,,,,2021-09-01 07:54:18.340746
83505da7-374e-4a95-9d14-50047a6c0a94,Song,Hung Up,eng,T-010.250.336-5,,2021-09-01 07:54:18.340746
cd348bf4-cce2-435a-862b-ec159c86a32f,Song,On Your Own,eng,,,2021-09-01 07:54:18.340746
d0f47528-c12c-4ae0-82f7-5e429b3342f1,Song,Heaven Upside Down,eng,,,2021-09-01 07:54:18.340746
cc199ab1-bb78-4a64-8103-1ca80583f904,Song,The Perfect Life,eng,,,2021-09-01 07:54:18.340746
5212fe19-1b2d-33b1-8220-7f10a9c45736,Song,Todo mi amor eres tú (I Just Can't Stop Loving You),,,,2021-09-01 07:54:18.340746
cf5a609f-6307-4cf1-b5e6-8cce4ea13beb,,Slut,,,,2021-09-01 07:54:18.340746
2078d63c-69ad-4696-8e04-82ef6735a669,Song,Problem,eng,T-914.154.487-8,,2021-09-01 07:54:18.340746
d3282978-6be9-4636-a28a-20cdccf966e9,Song,Obvious,eng,,,2021-09-01 07:54:18.340746
1cf779f9-5657-43f2-9761-68c4c4f83c38,Song,Missing,eng,,,2021-09-01 07:54:18.340746
a2bcceb2-b0f6-432c-b59c-59d9679f625b,Song,I’ve Forgotten Everything,eng,T-010.341.056-5,,2021-09-01 07:54:18.340746
05164d3a-9dc0-452b-b648-908db880b154,Song,Blue Yodel No. 3 (Evening Sun Yodel),eng,T-914.882.688-4,,2021-09-01 07:54:18.340746
6074b2df-c234-4a56-95a8-230eff2538a4,Song,Child of Nature,eng,,,2021-09-01 07:54:18.340746
4dd92cd3-cd77-31fe-a71f-9464be836591,Song,One Night (Of Sin),eng,,,2021-09-01 07:54:18.340746
2627a1fd-2bab-42c0-a0f5-854eda5e3b39,Song,C’mon Girl,eng,,,2021-09-01 07:54:18.340746
ff87061f-9d93-33a1-9526-615b5e787fc3,,White Knuckle Ride,,,,2021-09-01 07:54:18.340746
869bb632-b359-41a6-bb6e-f53153cc75f9,Song,Yes Please,,,,2021-09-01 07:54:18.340746
19f23d2a-01ef-466f-862c-72e8aa4292fb,Song,Too Busy Thinking About My Baby,eng,T-070.247.413-2,,2021-09-01 07:54:18.340746
6b6d3edd-1293-4edc-9c78-194fbb7b7580,Song,Timeless Melody,eng,T-010.335.214-2,,2021-09-01 07:54:18.340746
75435bb7-e208-4f7c-a4f5-e120c8c865a7,Song,Intentions,eng,T-931.849.068-5,,2021-09-01 07:54:18.340746
c5058a27-ee37-476e-b43e-7824c6337c04,Song,Al die jurken,nld,,,2021-09-01 07:54:18.340746
b3729976-b29e-3303-b178-9edb71a2bc62,Song,Heart of Glass,eng,T-070.077.112-5,,2021-09-01 07:54:18.340746
36b01ff6-d7bd-4e9d-8692-4409e8a4e483,Song,Snot Love in Spain,eng,T-031.857.990-6,,2021-09-01 07:54:18.340746
53e3fd97-5825-45be-ae99-a78b31a7ed6f,Song,For the Heart,eng,T-070.234.096-2,,2021-09-01 07:54:18.340746
41d7ad95-4408-4130-ae62-5772456445cb,Song,The Cross,eng,T-905.015.653-1,,2021-09-01 07:54:18.340746
813080ce-c317-389e-a5ef-329c0d19c3e0,Song,Latin Simone (Qué pasa contigo),,,,2021-09-01 07:54:18.340746
5eeb05d3-e1a0-4fa9-8009-e8e396bc3d52,Song,Oye!,,,Gloria Estefan song,2021-09-01 07:54:18.340746
244181d3-7c27-432b-9820-4f3321f9efa2,Song,Right on Time,eng,,,2021-09-01 07:54:18.340746
4e98b3c3-22b2-4ec5-9db1-63433590da27,Song,Redemption,eng,,,2021-09-01 07:54:18.340746
2d846d9b-5946-4c88-9903-2e6a6ee1abfa,Song,Tokyo,eng,T-900.276.440-1,,2021-09-01 07:54:18.340746
d70d9069-41ac-31ee-84e1-59292d79ff01,Song,Miss Independent,eng,T-071.894.247-2,,2021-09-01 07:54:18.340746
16a4ff5c-80d4-4a85-82a8-f2570f91e35a,Song,You Break My Heart,eng,T-031.748.917-0,,2021-09-01 07:54:18.340746
a088164d-5cad-49fd-82d0-0d1114e339bb,Song,Shut It Down,eng,T-910.557.759-1,,2021-09-01 07:54:18.340746
e61c357f-c25e-3676-bc7e-24d9bb3ffa87,Song,Supernatural,eng,,,2021-09-01 07:54:18.340746
e6281b72-f66b-42e0-8b0e-007a95f9f3be,Song,Spiders,,T-072.184.831-2,,2021-09-01 07:54:18.340746
7242f858-6110-3ad8-92a1-79ae7b3dc045,,Music for Life,,,,2021-09-01 07:54:18.340746
c334c135-0726-41a8-a6a8-4c81622f93e3,Song,Feelings Feelings,eng,,,2021-09-01 07:54:18.340746
e14ccee2-48f0-42fc-b0b7-fa9dc38f81e5,Song,Wat doe je met me,nld,T-926.209.496-2,,2021-09-01 07:54:18.340746
0fac295f-338b-440e-8d7f-b6d4396049d4,Song,The Tower,eng,,,2021-09-01 07:54:18.340746
55788fe6-ae73-4d62-bff3-6d54c0bc3020,Song,Your Early Stuff,eng,T-912.671.831-8,,2021-09-01 07:54:18.340746
9a625ae7-575b-489d-ac5f-d130d094bad7,Song,Mission From ’Arry,eng,,,2021-09-01 07:54:18.340746
c9615d75-a747-497e-ba8f-d4ac9f931f15,Song,The Frost Comes Tomorrow,eng,,,2021-09-01 07:54:18.340746
fe504e8b-e5e8-4106-a11e-7385f89b1b87,Song,When Can I See You,,,,2021-09-01 07:54:18.340746
e5eaf156-7579-4372-aef6-0669d998728a,Song,Hot Fudge,eng,T-011.113.461-2,,2021-09-01 07:54:18.340746
e8af3806-4bd1-4b36-af73-e0232d245983,Song,Between You and Me,eng,,,2021-09-01 07:54:18.340746
e8154126-0b16-4c35-bfb7-50505f04ab57,Song,The Release,eng,T-010.324.939-3,,2021-09-01 07:54:18.340746
06502d25-20ab-4741-94b7-aedfeb549223,Song,Mark My Words,eng,,,2021-09-01 07:54:18.340746
e7c3152b-3e8d-4218-bb93-72c50050c4cd,Song,Call It Love,eng,T-926.101.224-2,,2021-09-01 07:54:18.340746
683e8a02-265d-33fe-8861-b9b881358a5e,Song,Decades,eng,T-010.185.675-0,,2021-09-01 07:54:18.340746
7f9141bc-a90b-4853-967e-4c7cabb7cc9c,Song,Bakersfield,eng,T-900.287.859-3,,2021-09-01 07:54:18.340746
132a1e0c-eb49-337d-87ee-ae87fe54b006,,Intro,,,,2021-09-01 07:54:18.340746
6436a8e3-d9f1-483c-a455-93fdfbc4df28,Song,The Dancer,eng,T-010.457.613-7,,2021-09-01 07:54:18.340746
b9b082ff-8eee-3703-a732-6999e123df0e,Song,Breathe Underwater,eng,T-902.807.120-7,,2021-09-01 07:54:18.340746
10ef977b-5c5c-3cc5-b129-9fc884b3f89e,,Have Mercy Baby,,,,2021-09-01 07:54:18.340746
0b5f8c76-8df0-4b27-a7fc-49a4c2481a82,Song,Trois heures vingt,fra,T-003.046.817-7,,2021-09-01 07:54:18.340746
ac4f8ca7-089c-3c47-be14-66bab5da6d00,,White Light,,,,2021-09-01 07:54:18.340746
10e80a32-bedf-450e-b805-702d499f438e,Song,Rendezvous auf Spanisch,deu,,,2021-09-01 07:54:18.340746
d63714e4-e7f1-4875-ba5f-3142f8fcbcce,Song,Call You Mine,eng,,,2021-09-01 07:54:18.340746
85d7daaf-7145-470f-a88d-f6468c36b2bb,Song,What a Surprise,eng,T-910.220.102-5,,2021-09-01 07:54:18.340746
e7a9d079-37ca-49f3-a90e-61d950f4b336,Song,Diversion,zxx,T-904.736.307-5,,2021-09-01 07:54:18.340746
8fe3ee6b-106f-3d53-b7dc-7f5ce350f0f7,Song,Around and Around,eng,T-070.880.680-7,,2021-09-01 07:54:18.340746
d94c3f25-790f-43fb-8b1b-9e61b07d770b,Song,In My House,eng,T-031.531.486-3,,2021-09-01 07:54:18.340746
7f07e049-b995-4e6e-a6c9-9b0a5835d256,Song,Alle meisjes willen kussen,nld,,,2021-09-01 07:54:18.340746
d814e548-ec6f-4451-812c-17122a497650,Song,It’s Great to Be Here,eng,T-070.080.479-0,,2021-09-01 07:54:18.340746
498f6f71-55bf-3b84-a95e-3a744ab66c7a,Song,Evil,eng,,,2021-09-01 07:54:18.340746
021e5d15-15a1-4ddb-9e16-c9d1a85f6189,Song,Cry Over Me,eng,T-072.803.801-4,,2021-09-01 07:54:18.340746
34357c4d-d850-30d3-93b6-611376215e6c,,Fire Coming Out of the Monkey's Head,,,,2021-09-01 07:54:18.340746
570e31b7-40da-43c2-919f-f64c444fb598,Song,This Is What I Sound Like,eng,T-900.272.016-3,,2021-09-01 07:54:18.340746
4626d6d5-a0d2-4455-bc24-1429a5ec08cd,Song,I’ve Only Got Two Hands,zxx,,,2021-09-01 07:54:18.340746
3e76ba3f-d204-3981-b7f3-da57f6d79bfe,,Tip of My Tongue,,,,2021-09-01 07:54:18.340746
231a7a5e-6348-402f-94f4-9f3031066f1c,Song,Double E,eng,,,2021-09-01 07:54:18.340746
6f823329-d332-4d22-988f-a7d0e0ffc557,,All Me,eng,,,2021-09-01 07:54:18.340746
4cfff424-f397-4cb1-adca-22fc7a489a01,Song,A Lonely Christmas Without Elvis Presley,eng,,,2021-09-01 07:54:18.340746
f30749a4-aa3c-34c3-a9bf-8d6f395a3a5c,,Kiss Me Now,,,,2021-09-01 07:54:18.340746
603b2fef-41a9-4831-a4bf-84d2e8524f23,Song,O Holy Night,eng,,Mariah Carey arrangement,2021-09-01 07:54:18.340746
e7e5efb8-1c6b-43ea-9588-26dfb7a28a18,Song,ISS,,T-072.098.059-5,,2021-09-01 07:54:18.340746
90441c9e-ec66-335c-ad9b-013b6a27a792,Song,Last Kiss,eng,T-070.241.563-1,,2021-09-01 07:54:18.340746
c0bfe838-c12d-3a65-a7bc-746f962928c4,Song,Tired of Being Alone,eng,T-070.940.590-2,,2021-09-01 07:54:18.340746
99018da0-225f-3930-bf79-73b5098e4ce6,,Soul on Soul,,,,2021-09-01 07:54:18.340746
005f95db-c469-4f38-af74-42f03398b929,Song,The Brothers Cup,eng,,,2021-09-01 07:54:18.340746
d6d990f0-845d-486c-9568-a8e3d6541470,Song,Here She Comes Now,eng,,,2021-09-01 07:54:18.340746
205e5506-f226-4bd5-8985-e2c5dd5237de,,Prayer for the Earth,zxx,T-010.197.874-8,,2021-09-01 07:54:18.340746
add182f9-eec3-411a-9afa-7841f755cf4c,Song,Working Girls,eng,,,2021-09-01 07:54:18.340746
43826770-3486-431c-89bc-0ce3502dd233,,Nouvelle genèse,,,,2021-09-01 07:54:18.340746
da48edb9-ec03-4244-bbd0-90c62f47fcea,Song,Hands Up,eng,T-911.703.720-4,,2021-09-01 07:54:18.340746
71d27a6f-8463-3d3b-8247-4256f424d023,Song,At the Hop,eng,,,2021-09-01 07:54:18.340746
c90df909-3db7-4ec8-b47c-469464bb2250,,Kilten Castle,zxx,T-010.012.642-8,,2021-09-01 07:54:18.340746
8bb1bb20-9f02-418f-a3fa-60fe8f23c085,Song,Gettin’ Over You,eng,T-904.848.951-6,,2021-09-01 07:54:18.340746
ff06f709-d30b-434d-bf30-256da3b460f2,Song,Binnen,nld,,,2021-09-01 07:54:18.340746
26e45930-3540-46c6-b1b5-8c8f642f527f,,Red Light,,,,2021-09-01 07:54:18.340746
e89f3c1b-6a23-44b8-9e89-923b2d217238,,Landfall,zxx,,,2021-09-01 07:54:18.340746
af5e80dc-d195-46e1-9bf6-d12913428f80,Song,Carraroe Jig,zxx,T-030.059.914-7,,2021-09-01 07:54:18.340746
4d6f444e-d058-4250-ae60-ff345715eff5,Song,'n Onvoldoende,nld,,,2021-09-01 07:54:18.340746
4a277abc-db26-4da5-8820-bf07a4d49d24,Song,First-Time Love,eng,T-070.059.630-0,,2021-09-01 07:54:18.340746
e3631050-b51b-490c-8c09-7e54564973eb,Song,In Too Deep,eng,T-011.307.909-6,,2021-09-01 07:54:18.340746
bea6d836-572c-40dc-b4d2-149dc9cdc219,Song,Biot Messiah,,T-901.649.653-0,,2021-09-01 07:54:18.340746
a2b8cd72-c934-4b8b-a211-2ad0243310ab,Song,Hablas de mí,,,,2021-09-01 07:54:18.340746
c5671f62-3519-426a-901c-688e6e361bc5,Song,Crowd Pleaser,,T-030.064.580-0,,2021-09-01 07:54:18.340746
ab0a176b-9573-3d55-bc86-d135e34d27db,,In dulci jubilo,zxx,T-011.627.217-3,Mike Oldfield version,2021-09-01 07:54:18.340746
d7ead30b-8e3c-49ac-91a4-4c8fc7fec2f9,Song,Peace,eng,,version with lyrics by Doug Carn,2021-09-01 07:54:18.340746
b16f2d2c-d019-3aa0-9ded-2ef58a5a7629,Song,Climbatize,zxx,T-011.644.725-6,,2021-09-01 07:54:18.340746
fdc49ffd-f9ff-4433-8e43-beb39646757e,Song,Strange Euphoria,eng,T-070.144.234-3,,2021-09-01 07:54:18.340746
2ab6bc15-ef4c-45ff-a08b-446fd8155847,Song,Live Forever,eng,,,2021-09-01 07:54:18.340746
e084cc4d-7c92-3252-9c08-a035311d5b4a,,Together,,,,2021-09-01 07:54:18.340746
1976fdbf-1c36-3b9e-8547-e889d6b852bd,Song,"Hallelujah, I Love Her So",eng,T-070.918.628-6,,2021-09-01 07:54:18.340746
666ae048-cd43-462f-a61d-b278be8e66ac,Song,You've Got Me Thinking,eng,,,2021-09-01 07:54:18.340746
edadd5df-5e3e-4704-bae0-d4c62e7af50e,Song,Words I Might Have Ate,eng,,,2021-09-01 07:54:18.340746
bcd09830-5b1a-483a-b27f-a621eed7f80a,Song,When I Hold You in My Arms,eng,,,2021-09-01 07:54:18.340746
714080c3-3e9f-3702-a712-8f42627195ce,Song,Fly Like a Bird,eng,,,2021-09-01 07:54:18.340746
d84948d3-c0bc-4230-9f13-cc8e0560b208,Song,Impeccable Girl,eng,T-031.777.454-1,,2021-09-01 07:54:18.340746
7433969b-5f96-3e4e-95ce-845bbf551ac2,,Take Me Higher,,,,2021-09-01 07:54:18.340746
840baecf-e5bb-4011-ae51-3185c0f594f5,Song,Wanted by Women,eng,T-926.093.026-5,,2021-09-01 07:54:18.340746
12596e74-3002-4c9a-bc3e-b05fdfd4d4f8,Song,Pain Is So Close to Pleasure,eng,T-011.327.875-3,,2021-09-01 07:54:18.340746
014301f6-848b-472f-a3ac-48f34af69b62,Song,We Takin’ Over,eng,,,2021-09-01 07:54:18.340746
11555761-067d-3d17-a335-8f82cdfec092,,Be a Lion,,,,2021-09-01 07:54:18.340746
c249af59-ab1e-3992-9f66-5df6c2711bca,Song,Cure,eng,T-070.034.658-2,,2021-09-01 07:54:18.340746
0c6e41a2-a3bf-4da8-a15f-c005cdec20bd,Song,Dangerous Tonight,eng,T-901.107.785-3,,2021-09-01 07:54:18.340746
100d16da-b61b-434b-9117-061f90c8136e,Song,Een nacht,nld,,,2021-09-01 07:54:18.340746
86b347a3-cf92-4c51-9c0d-7431fb933837,Song,No Guidance,eng,,,2021-09-01 07:54:18.340746
96e2f3a7-1a61-45ed-9202-91bcd7587157,Song,Your Disco Needs You,eng,T-060.452.882-6,,2021-09-01 07:54:18.340746
85e7f55e-5698-45ac-b0e5-2982e8547f91,Song,Home,eng,T-930.751.344-6,,2021-09-01 07:54:18.340746
5337a343-8fb0-4350-8d69-0a42bbd1b333,Song,Rocking,eng,T-922.060.086-2,,2021-09-01 07:54:18.340746
af5c1380-89b3-4e8e-a8e6-bd954cb72dcf,Song,The Feeling,eng,,,2021-09-01 07:54:18.340746
a6495446-4667-4a4c-8134-ebe31fa0dfed,Song,Runaround Babe,eng,T-925.046.207-8,,2021-09-01 07:54:18.340746
b8638d48-6ee5-48c2-be92-e2d32ad6b94a,Song,A Hot Time in the Old Town Tonight,eng,,,2021-09-01 07:54:18.340746
06eb73a9-173d-405b-a499-c950d8de808f,Song,"Baby, Scratch My Back",eng,T-070.232.862-8,,2021-09-01 07:54:18.340746
77a242c3-6fe3-4542-959b-c7887835808f,Song,I'm Just Here to Get My Baby Out of Jail,eng,T-925.032.032-2,,2021-09-01 07:54:18.340746
b9b2fbce-fe4e-4d25-bec0-610bfacbe4b6,Song,Kiss Me Bliss Me,eng,,,2021-09-01 07:54:18.340746
c94481a1-ee82-4051-bfcd-ddba2e7d436d,Song,I Wonder Who’s Kissing Her Now,eng,T-914.725.447-5,,2021-09-01 07:54:18.340746
662d00a1-4c3a-3ea6-b9ae-ce33813ae0b7,Song,No Leaf Clover,eng,T-070.917.821-1,,2021-09-01 07:54:18.340746
d1bc7b54-b2ff-4e1a-a4e9-12d7fc665f73,Song,Bring Back Rock 'n' Roll,eng,,,2021-09-01 07:54:18.340746
2ac2b203-bebf-4773-9532-028b0d423316,Song,Wintertime,eng,T-928.154.087-2,,2021-09-01 07:54:18.340746
fc497a4f-6897-3b82-8ea1-2e8672b54ef3,,Paradise,,,,2021-09-01 07:54:18.340746
1aa928b4-11b7-4368-a3f1-5c14670d59df,Song,Sunshine and Love,eng,T-011.441.957-6,,2021-09-01 07:54:18.340746
1464da4f-0d42-4f59-8af6-c70d0db746af,Song,Skyline Drifter,eng,,,2021-09-01 07:54:18.340746
553a7c3c-a07a-48d4-a438-ae2d7284554a,Song,Als je lacht,nld,T-900.514.867-4,,2021-09-01 07:54:18.340746
ba8b5e4e-9778-4fa6-8d71-01f73d6303d8,Song,Goodbye,mul,,,2021-09-01 07:54:18.340746
1ec92b6e-263f-439c-b152-e1dd9237db78,Song,Je joue de la musique,fra,T-703.747.350-2,,2021-09-01 07:54:18.340746
fb04c83d-d4fe-3935-bbf7-f9becba6614c,Song,I'll Build a Stairway to Paradise,eng,T-800.366.173-3,,2021-09-01 07:54:18.340746
89e68505-2a70-43cd-8546-b5e0d6843b38,Song,Love Song,eng,T-010.164.307-5,,2021-09-01 07:54:18.340746
02458df2-89d1-32f0-8df9-a61cb461a16d,Song,You Rock My World,eng,,,2021-09-01 07:54:18.340746
9358e03f-3bcc-312b-bdde-6fc10829359b,Song,Love Vigilantes,eng,T-010.484.590-0,,2021-09-01 07:54:18.340746
912fd304-d07f-47ef-9d85-d388c6902498,Song,A Shout in the Dark,eng,T-926.107.291-7,,2021-09-01 07:54:18.340746
6a65d970-3ff8-432b-8eea-2e56c803fde1,Song,In the Evening (When the Sun Goes Down),eng,T-926.331.600-3,,2021-09-01 07:54:18.340746
2bf1c7db-581c-4172-897e-947b4337de59,Song,Part of Me,eng,,,2021-09-01 07:54:18.340746
